idx,c,mean_error,std_dev_mean_error,rms_error,std_dev_rms_error
6.000000000000000000e+00,1.179999999999999938e-01,6.970009511682102865e-02,2.399956291638678796e-02,7.681962832144884068e-02,2.610878515408191977e-02
6.000000000000000000e+00,1.293333333333333279e-01,6.347930072846295901e-02,2.215391081930493528e-02,7.028263465904394103e-02,2.388880825340401054e-02
6.000000000000000000e+00,1.406666666666666621e-01,5.716746518029081070e-02,1.958322396154700898e-02,6.353448861676069814e-02,2.124265827869980389e-02
6.000000000000000000e+00,1.519999999999999962e-01,5.113107320467687178e-02,1.694561640217632364e-02,5.707819193865384944e-02,1.833635381380636226e-02
6.000000000000000000e+00,1.633333333333333304e-01,4.782790685055307578e-02,1.475339008754034294e-02,5.342791494572291661e-02,1.603563072512075374e-02
6.000000000000000000e+00,1.746666666666666645e-01,4.310864317055992934e-02,1.280532274074332177e-02,4.841255959862753727e-02,1.396367081653545131e-02
6.000000000000000000e+00,1.859999999999999987e-01,3.973686030832741106e-02,1.121187437848856702e-02,4.475285953502169956e-02,1.216259796844005280e-02
6.000000000000000000e+00,1.973333333333333051e-01,3.703125413638441721e-02,9.663628541496662241e-03,4.183985878382542184e-02,1.062942368280132485e-02
6.000000000000000000e+00,2.086666666666666670e-01,3.453502568630113789e-02,8.441555152341250617e-03,3.914056639722709313e-02,9.328225289289150679e-03
6.000000000000000000e+00,2.200000000000000011e-01,3.223486514531350572e-02,7.784408782041138918e-03,3.658660319379809095e-02,8.485686144625853924e-03
7.000000000000000000e+00,5.000000000000000278e-02,1.573577604279092768e-01,3.290224483490328256e-02,1.714432494577830257e-01,3.473854651579324354e-02
7.000000000000000000e+00,6.133333333333333692e-02,1.608250830591484715e-01,3.687019229759212757e-02,1.752734192348169850e-01,3.858802839371591742e-02
7.000000000000000000e+00,7.266666666666667107e-02,1.313616550318791321e-01,3.384423456148531739e-02,1.438143879854615614e-01,3.574674640340833043e-02
7.000000000000000000e+00,8.399999999999999134e-02,1.071020295095069103e-01,3.192573115493498731e-02,1.177132112671324254e-01,3.376578944848564884e-02
7.000000000000000000e+00,9.533333333333332549e-02,8.949477598853240734e-02,2.922845467426157459e-02,9.854309269321569198e-02,3.118409255804983557e-02
7.000000000000000000e+00,1.066666666666666596e-01,7.821553117421022050e-02,2.658431471998548221e-02,8.662902911575338927e-02,2.843732297814445878e-02
7.000000000000000000e+00,1.179999999999999938e-01,6.906675160247445489e-02,2.389191599303913671e-02,7.674497689808036649e-02,2.566324136330248515e-02
7.000000000000000000e+00,1.293333333333333279e-01,6.134379192849569173e-02,2.157059238266781712e-02,6.826993351988143444e-02,2.331530381172688612e-02
7.000000000000000000e+00,1.406666666666666621e-01,5.542315608042264197e-02,1.868645474508696600e-02,6.179724209877134056e-02,2.020086174431880155e-02
7.000000000000000000e+00,1.519999999999999962e-01,5.080151295042671655e-02,1.655003805697095182e-02,5.683809292688239007e-02,1.808549348192981313e-02
7.000000000000000000e+00,1.633333333333333304e-01,4.634635339162193612e-02,1.415963510520506369e-02,5.191319520076401878e-02,1.534766620049818689e-02
7.000000000000000000e+00,1.746666666666666645e-01,4.281988440162246001e-02,1.240191219402367491e-02,4.815793814670429190e-02,1.364227245182985174e-02
7.000000000000000000e+00,1.859999999999999987e-01,3.999315264630175226e-02,1.169364236451748452e-02,4.508658800910340936e-02,1.282224201834231830e-02
7.000000000000000000e+00,1.973333333333333051e-01,3.678448397499737427e-02,9.257341701320085867e-03,4.157796130358968473e-02,1.024581361100988276e-02
7.000000000000000000e+00,2.086666666666666670e-01,3.430887183136957508e-02,8.032558112548524726e-03,3.887754920223945171e-02,8.915850243925807841e-03
7.000000000000000000e+00,2.200000000000000011e-01,3.258396914273583439e-02,7.736076509460411074e-03,3.702944357993011998e-02,8.512670336467695678e-03
8.000000000000000000e+00,5.000000000000000278e-02,1.566821020883925331e-01,3.407184171888551910e-02,1.708370181446006997e-01,3.648462586687805514e-02
8.000000000000000000e+00,6.133333333333333692e-02,1.591828041856441500e-01,3.490109264333290245e-02,1.736726146864654152e-01,3.710536148508949972e-02
8.000000000000000000e+00,7.266666666666667107e-02,1.311603429129162002e-01,3.440679525168437863e-02,1.436663291353585670e-01,3.688354827185232748e-02
8.000000000000000000e+00,8.399999999999999134e-02,1.062721759134079985e-01,3.062284454294999028e-02,1.169907935641199132e-01,3.282602680530652406e-02
8.000000000000000000e+00,9.533333333333332549e-02,9.025066091276867652e-02,2.874447330589628702e-02,9.992678637819552012e-02,3.093553076388318862e-02
8.000000000000000000e+00,1.066666666666666596e-01,7.771113358268169624e-02,2.554934874586170176e-02,8.619161516056035588e-02,2.771957447912028888e-02
8.000000000000000000e+00,1.179999999999999938e-01,6.865891924415977454e-02,2.296030810714107251e-02,7.638420635796670799e-02,2.503986591902884404e-02
8.000000000000000000e+00,1.293333333333333279e-01,6.184493259764851925e-02,2.101004948645744316e-02,6.908427037475621535e-02,2.294075499610255878e-02
8.000000000000000000e+00,1.406666666666666621e-01,5.537738698668098064e-02,1.825090313804010253e-02,6.181917149548900314e-02,1.990970043253113483e-02
8.000000000000000000e+00,1.519999999999999962e-01,5.126968538388249758e-02,1.609018319838437586e-02,5.713268171305348891e-02,1.759482127561862869e-02
8.000000000000000000e+00,1.633333333333333304e-01,4.640123684203873583e-02,1.374791421162533701e-02,5.198085209492762232e-02,1.508796313090162225e-02
8.000000000000000000e+00,1.746666666666666645e-01,4.328125632535974321e-02,1.201564788631183378e-02,4.843859168354665984e-02,1.323694545726395409e-02
8.000000000000000000e+00,1.859999999999999987e-01,3.949921525682493356e-02,9.684795872066175731e-03,4.427669444328797416e-02,1.078656190440710309e-02
8.000000000000000000e+00,1.973333333333333051e-01,3.722630414614722799e-02,8.934302734510530392e-03,4.182454800311121573e-02,9.908537351498403548e-03
8.000000000000000000e+00,2.086666666666666670e-01,3.473639871296855391e-02,7.743681171765736705e-03,3.909861237745516221e-02,8.613204581917593278e-03
8.000000000000000000e+00,2.200000000000000011e-01,3.218854418696353442e-02,6.299501635816206861e-03,3.623931488420725766e-02,6.979321584356681235e-03
9.000000000000000000e+00,5.000000000000000278e-02,1.548841142402081761e-01,3.302681562124777648e-02,1.683873991423635030e-01,3.445712133233616581e-02
9.000000000000000000e+00,6.133333333333333692e-02,1.576802830640023356e-01,3.608266406027000467e-02,1.715527723695327023e-01,3.769101536222232290e-02
9.000000000000000000e+00,7.266666666666667107e-02,1.297200889321631079e-01,3.358845329776880689e-02,1.416593625875207096e-01,3.523628928040022784e-02
9.000000000000000000e+00,8.399999999999999134e-02,1.053973278355934823e-01,3.146700689026184911e-02,1.157414558486092038e-01,3.317778081119444195e-02
9.000000000000000000e+00,9.533333333333332549e-02,8.880175698484983615e-02,2.851674719205134212e-02,9.808572373892401886e-02,3.031293289262562696e-02
9.000000000000000000e+00,1.066666666666666596e-01,7.713306280627255096e-02,2.603025094649700708e-02,8.534386187440846927e-02,2.779078762625491333e-02
9.000000000000000000e+00,1.179999999999999938e-01,6.816988653888160499e-02,2.332460421262778222e-02,7.565393229485990745e-02,2.503002434077433377e-02
9.000000000000000000e+00,1.293333333333333279e-01,6.105513684037404409e-02,2.064501483296277834e-02,6.807617750572669824e-02,2.226890534097372698e-02
9.000000000000000000e+00,1.406666666666666621e-01,5.566753996283137912e-02,1.861105636725545950e-02,6.205150967570428888e-02,2.027771893102444517e-02
9.000000000000000000e+00,1.519999999999999962e-01,5.105696952399144117e-02,1.615820994975010819e-02,5.707689139195312733e-02,1.768458179867248015e-02
9.000000000000000000e+00,1.633333333333333304e-01,4.644321918015736905e-02,1.406540260357498108e-02,5.201220662219873531e-02,1.542060452785102599e-02
9.000000000000000000e+00,1.746666666666666645e-01,4.304304836698221587e-02,1.211847318273420217e-02,4.834278617564533725e-02,1.336970058290590582e-02
9.000000000000000000e+00,1.859999999999999987e-01,4.009044561546527136e-02,1.071805565455888690e-02,4.504496506609140249e-02,1.191019961181177984e-02
9.000000000000000000e+00,1.973333333333333051e-01,3.697615234558365022e-02,9.107000713198093109e-03,4.169662457208136302e-02,1.011652516371453966e-02
9.000000000000000000e+00,2.086666666666666670e-01,3.448489194620778242e-02,7.959539608646740497e-03,3.895750212142015667e-02,8.866004231093949778e-03
9.000000000000000000e+00,2.200000000000000011e-01,3.238184891953421740e-02,7.106523639718852550e-03,3.659328451756503620e-02,7.958391127350970470e-03
1.000000000000000000e+01,5.000000000000000278e-02,1.569375578129490745e-01,3.253294570669506419e-02,1.703897273184367123e-01,3.361622296038371122e-02
1.000000000000000000e+01,6.133333333333333692e-02,1.613241786678005496e-01,3.753773477471625958e-02,1.757798770717705628e-01,3.917756730042134400e-02
1.000000000000000000e+01,7.266666666666667107e-02,1.315342129727256060e-01,3.604628086013676735e-02,1.441139678276780467e-01,3.780611678735966430e-02
1.000000000000000000e+01,8.399999999999999134e-02,1.073266630945122757e-01,3.297476454093076215e-02,1.182428755651390162e-01,3.477441717242947539e-02
1.000000000000000000e+01,9.533333333333332549e-02,8.999460534451027283e-02,2.945232501814671125e-02,9.919658319776425426e-02,3.135065430792562113e-02
1.000000000000000000e+01,1.066666666666666596e-01,7.849931724288049251e-02,2.662366786767687496e-02,8.674287752437603860e-02,2.843275972678799279e-02
1.000000000000000000e+01,1.179999999999999938e-01,6.961669113186272351e-02,2.479420105026197002e-02,7.752154858354856626e-02,2.651622769409663766e-02
1.000000000000000000e+01,1.293333333333333279e-01,6.212853922772282322e-02,2.067891093138429781e-02,6.907147178193305537e-02,2.237521882703012721e-02
1.000000000000000000e+01,1.406666666666666621e-01,5.644712185317871805e-02,1.951230144259485585e-02,6.320983570543668717e-02,2.100219724685882181e-02
1.000000000000000000e+01,1.519999999999999962e-01,5.119719810566639856e-02,1.626416975885178196e-02,5.729198737397852431e-02,1.751312296108952296e-02
1.000000000000000000e+01,1.633333333333333304e-01,4.691349065107538324e-02,1.442710376805166408e-02,5.251150256039827102e-02,1.560216014219902025e-02
1.000000000000000000e+01,1.746666666666666645e-01,4.331109495072916343e-02,1.189597071155457098e-02,4.858305140703073760e-02,1.301177406397077858e-02
1.000000000000000000e+01,1.859999999999999987e-01,3.962426648152699016e-02,1.033887207919488571e-02,4.476574388505984159e-02,1.122354410140667322e-02
1.000000000000000000e+01,1.973333333333333051e-01,3.684405235177403565e-02,9.077293030679597918e-03,4.163423305208081848e-02,9.857400879431332114e-03
1.000000000000000000e+01,2.086666666666666670e-01,3.479655384481211006e-02,7.673898877467882386e-03,3.926461809132074376e-02,8.447905552070991697e-03
1.000000000000000000e+01,2.200000000000000011e-01,3.218556417732137964e-02,6.875967791946220597e-03,3.660296414248750269e-02,7.277472204865718247e-03
1.100000000000000000e+01,5.000000000000000278e-02,1.557600183277632611e-01,3.262742348782431134e-02,1.689033387342595560e-01,3.381495223488822921e-02
1.100000000000000000e+01,6.133333333333333692e-02,1.579355747836451440e-01,3.717653349907949073e-02,1.713514205922669620e-01,3.895171913807918967e-02
1.100000000000000000e+01,7.266666666666667107e-02,1.287367236660930947e-01,3.441663440633532800e-02,1.402544452465767366e-01,3.594727199902063297e-02
1.100000000000000000e+01,8.399999999999999134e-02,1.051919692034544995e-01,3.295240922378654680e-02,1.151557547205863397e-01,3.487102575881689120e-02
1.100000000000000000e+01,9.533333333333332549e-02,9.094933985387411435e-02,3.024224579428323387e-02,1.000829765547213007e-01,3.228278534811677980e-02
1.100000000000000000e+01,1.066666666666666596e-01,7.827172221693440290e-02,2.747788207010836217e-02,8.648377818766647684e-02,2.942926009074317562e-02
1.100000000000000000e+01,1.179999999999999938e-01,6.801777251131541080e-02,2.448404248553798582e-02,7.531502524544207711e-02,2.631705480787574145e-02
1.100000000000000000e+01,1.293333333333333279e-01,6.192881602727594303e-02,2.266135989916842966e-02,6.858787709826641432e-02,2.479602967624942866e-02
1.100000000000000000e+01,1.406666666666666621e-01,5.523205898983766376e-02,1.940561514639159782e-02,6.159816851689942085e-02,2.113570880125351450e-02
1.100000000000000000e+01,1.519999999999999962e-01,5.120141200986624841e-02,1.690032335112979373e-02,5.725974061408006799e-02,1.848869901259581061e-02
1.100000000000000000e+01,1.633333333333333304e-01,4.670646407509502357e-02,1.463097449304927473e-02,5.244658834267254544e-02,1.612260427707668670e-02
1.100000000000000000e+01,1.746666666666666645e-01,4.344371722276080955e-02,1.338204676439787300e-02,4.879578041759687068e-02,1.475583412890741318e-02
1.100000000000000000e+01,1.859999999999999987e-01,3.937887422589886333e-02,1.122562123926561760e-02,4.428332662731044450e-02,1.248516903391312313e-02
1.100000000000000000e+01,1.973333333333333051e-01,3.662648152757554815e-02,9.659164183473040177e-03,4.121080423186383040e-02,1.055943573389554226e-02
1.100000000000000000e+01,2.086666666666666670e-01,3.479272839662307659e-02,8.941070816389777576e-03,3.940611509264169143e-02,9.911508623014705227e-03
